gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,56,Yes,No,Two year,Yes,Credit card (automatic),24.95,1468.9,0
Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,102.45,102.45,1
Male,0,Yes,Yes,30,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,0
Female,0,No,No,15,Yes,No,One year,No,Credit card (automatic),20.1,302.45,0
Female,0,Yes,Yes,64,Yes,No,One year,No,Bank transfer (automatic),19.8,1336.65,0
Male,1,Yes,No,72,Yes,DSL,Two year,No,Bank transfer (automatic),74.4,5360.75,0
Female,0,No,Yes,1,Yes,DSL,Month-to-month,No,Mailed check,51.2,51.2,0
Female,0,No,Yes,15,Yes,DSL,One year,No,Credit card (automatic),65.6,1010,0
Female,0,No,No,60,Yes,DSL,One year,No,Credit card (automatic),80.55,4847.05,0
Female,0,No,No,3,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),80.1,217.55,1
Male,0,No,No,70,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0
Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),113.65,8124.2,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Mailed check,70.9,70.9,1
Female,1,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.85,220.95,1
Female,1,No,No,40,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.55,3673.6,0
Male,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.85,2331.3,1
Male,0,No,No,65,Yes,Fiber optic,Month-to-month,Yes,Electronic check,109.15,6941.2,1
Female,1,No,No,7,Yes,DSL,Month-to-month,Yes,Electronic check,48.2,340.35,0
Male,1,Yes,No,8,Yes,DSL,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0
Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.3,420.45,0
Male,0,No,No,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.7,1253.9,1
Male,1,No,No,1,Yes,DSL,Month-to-month,No,Electronic check,45.2,45.2,0
Female,0,Yes,Yes,48,Yes,Fiber optic,One year,Yes,Credit card (automatic),103.25,5037.55,1
Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.25,743.75,0
Male,0,No,No,2,Yes,DSL,Month-to-month,Yes,Electronic check,47.8,92.45,1
Male,0,Yes,No,67,Yes,Fiber optic,One year,Yes,Credit card (automatic),100.9,6733.15,0
Male,0,No,No,57,Yes,Fiber optic,Two year,Yes,Credit card (automatic),90.45,5229.8,0
Female,1,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.5,5068.05,0
Male,0,No,No,18,Yes,No,One year,No,Mailed check,20.1,401.85,0
Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,No,Bank transfer (automatic),100.5,7030.65,0
Male,0,Yes,Yes,63,Yes,DSL,Two year,Yes,Credit card (automatic),89.4,5597.65,0
Female,0,No,Yes,49,Yes,No,Two year,No,Credit card (automatic),20.45,1024.65,0
Female,0,No,No,29,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,1
Female,0,Yes,Yes,4,Yes,No,Month-to-month,Yes,Electronic check,19.95,82.9,0
Female,1,Yes,No,35,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,0
Female,0,Yes,No,47,Yes,DSL,One year,Yes,Credit card (automatic),66.05,3021.45,0
Male,0,No,No,5,Yes,DSL,Month-to-month,Yes,Mailed check,55.8,274.35,0
Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,1
Female,0,Yes,Yes,48,No,DSL,One year,No,Credit card (automatic),45,2196.3,0
Female,0,No,No,30,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,0
Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84,424.75,0
Female,0,No,No,49,Yes,DSL,Two year,No,Bank transfer (automatic),67.4,3306.85,0
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.35,253.8,0
Male,0,No,No,46,Yes,DSL,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,0
Female,0,Yes,No,55,Yes,No,One year,No,Electronic check,19.7,1140.05,0
Male,0,Yes,No,33,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,0
Male,0,Yes,Yes,62,Yes,No,Two year,No,Credit card (automatic),20.05,1263.9,0
Male,0,Yes,Yes,49,No,DSL,Month-to-month,Yes,Electronic check,39.2,1838.15,0
Male,0,No,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,44.75,44.75,0
Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,82.65,1185,0
Male,1,No,No,18,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.55,85.55,1
Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),117.15,8529.5,0
Male,0,Yes,Yes,71,Yes,DSL,Two year,No,Credit card (automatic),90.3,6287.3,0
Male,0,No,No,2,Yes,No,Month-to-month,No,Mailed check,19.4,50.6,0
Female,1,Yes,No,71,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),109.7,7904.25,0
Male,0,No,Yes,47,Yes,DSL,Month-to-month,Yes,Electronic check,55.3,2654.05,0
Male,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,0
Male,0,No,No,11,Yes,No,One year,No,Mailed check,19.5,226.8,0
Female,0,No,No,29,No,DSL,One year,No,Credit card (automatic),39.5,1082.75,0
Male,0,Yes,Yes,21,No,DSL,Month-to-month,Yes,Electronic check,26.05,565.75,0
Male,1,Yes,No,48,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0
Female,0,Yes,Yes,43,Yes,DSL,Month-to-month,No,Mailed check,50.2,2169.4,0
Male,0,Yes,Yes,71,Yes,DSL,One year,No,Electronic check,85.45,6300.85,0
Female,0,Yes,Yes,8,Yes,No,One year,No,Electronic check,19.8,160.05,0
Female,1,Yes,No,31,Yes,Fiber optic,One year,Yes,Electronic check,90.7,2835.5,0
Female,1,Yes,No,38,Yes,Fiber optic,One year,No,Credit card (automatic),95,3591.25,0
Female,0,Yes,No,12,No,DSL,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,0
Female,0,Yes,Yes,42,Yes,Fiber optic,One year,Yes,Credit card (automatic),94.45,3923.8,0
Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.2,777.3,1
Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.25,512.45,1
Male,0,Yes,Yes,28,No,DSL,One year,Yes,Credit card (automatic),60,1682.05,0
Female,0,Yes,No,43,Yes,Fiber optic,Month-to-month,No,Electronic check,80.45,3398.9,0
Male,0,Yes,Yes,7,No,DSL,Two year,No,Credit card (automatic),49.65,305.55,0
Male,0,No,No,27,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),100.5,2673.45,0
Male,0,No,No,10,No,DSL,Month-to-month,No,Electronic check,35.75,389.8,0
Female,1,No,No,27,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,0
Male,0,Yes,Yes,4,No,DSL,Month-to-month,No,Credit card (automatic),38.55,156.1,0
Female,0,No,No,57,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),112.95,6465,1
Male,0,No,No,26,Yes,No,Month-to-month,Yes,Electronic check,20.3,511.25,0
Male,0,No,No,1,No,DSL,Month-to-month,No,Electronic check,35.9,35.9,1
Male,0,No,Yes,38,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,1
Male,1,Yes,No,59,Yes,Fiber optic,One year,Yes,Credit card (automatic),82.95,4903.15,0
Male,1,No,No,2,No,DSL,Month-to-month,Yes,Mailed check,24.45,47.5,1
Female,1,Yes,No,50,Yes,No,One year,No,Electronic check,25.2,1306.3,0
Female,0,No,Yes,14,Yes,DSL,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0
Female,0,No,No,7,Yes,DSL,Month-to-month,No,Electronic check,61.4,438.9,0
Male,0,Yes,Yes,32,Yes,No,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0
Female,1,No,No,2,Yes,Fiber optic,Month-to-month,No,Mailed check,81.5,162.55,0
Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90,1527.35,1
Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,490.55,0
Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0
Male,0,Yes,Yes,28,Yes,Fiber optic,One year,No,Electronic check,106.1,2847.4,1
Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.45,294.45,0
Male,0,Yes,Yes,47,Yes,No,Two year,No,Mailed check,24.55,1160.45,0
Male,1,Yes,No,57,Yes,Fiber optic,One year,Yes,Electronic check,90.65,5199.8,0
Male,0,No,No,8,Yes,No,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0
Female,0,Yes,Yes,48,Yes,No,Two year,No,Mailed check,19.55,883.35,0
Female,0,No,No,70,Yes,No,One year,No,Bank transfer (automatic),19.7,1341.5,0
Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.15,77.15,1
Male,0,Yes,Yes,60,Yes,No,Two year,No,Mailed check,20.55,1205.05,0
Male,0,Yes,No,4,No,DSL,Month-to-month,Yes,Electronic check,48.55,201,1
Female,0,No,No,29,Yes,No,One year,No,Mailed check,20,599.3,0
Male,0,Yes,No,67,Yes,DSL,Two year,No,Credit card (automatic),70.9,4677.1,0
Female,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.35,4849.1,0
Female,0,No,No,53,Yes,Fiber optic,Two year,No,Mailed check,99.5,5424.25,0
Male,0,Yes,No,69,Yes,DSL,Two year,Yes,Mailed check,84.7,5878.9,0
Male,0,Yes,Yes,56,Yes,DSL,Two year,Yes,Credit card (automatic),75.85,4261.2,0
Male,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,1
Male,1,Yes,No,61,Yes,No,Two year,No,Bank transfer (automatic),25,1501.75,0
Male,1,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.7,4541.2,1
Male,0,Yes,Yes,12,Yes,No,Month-to-month,No,Mailed check,20.5,255.5,0
Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.45,1072,1
Female,0,Yes,Yes,28,Yes,Fiber optic,One year,Yes,Electronic check,90.45,2509.25,0
Male,0,No,No,31,Yes,DSL,Month-to-month,Yes,Electronic check,55.25,1715.65,1
Male,0,No,Yes,39,Yes,Fiber optic,Two year,No,Mailed check,100.55,3895.35,0
Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.75,512.25,0
Female,0,Yes,No,4,Yes,No,Month-to-month,No,Mailed check,19.6,93.45,0
Male,0,No,Yes,41,Yes,DSL,One year,No,Mailed check,70.2,2894.55,0
Male,0,Yes,Yes,72,Yes,No,Two year,No,Electronic check,20.35,1354.4,0
Female,0,Yes,Yes,34,Yes,No,One year,Yes,Bank transfer (automatic),20.1,682.1,0
Female,1,Yes,No,72,Yes,No,Two year,No,Bank transfer (automatic),24.3,1778.7,0
Male,0,Yes,No,71,Yes,No,Two year,Yes,Electronic check,24.5,1816.2,0
Female,0,Yes,No,72,Yes,No,Two year,Yes,Bank transfer (automatic),25.25,1841.2,0
Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.25,74.25,1
Male,1,Yes,No,29,Yes,Fiber optic,One year,No,Bank transfer (automatic),90.1,2656.7,0
Female,0,Yes,No,23,Yes,DSL,One year,Yes,Bank transfer (automatic),68.75,1689.45,0
Female,1,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.7,2187.55,1
Female,0,No,No,64,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),115.1,7334.05,0
Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,1
Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,0
Female,0,Yes,Yes,34,Yes,DSL,Two year,No,Mailed check,84.75,2839.45,0
Male,0,Yes,Yes,53,Yes,DSL,One year,Yes,Mailed check,78.75,3942.45,0
Female,0,Yes,Yes,47,Yes,No,Two year,No,Credit card (automatic),20.25,873.4,0
Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.3,803.3,1
Female,0,Yes,No,71,Yes,No,Two year,Yes,Credit card (automatic),24.45,1681.6,0
Female,1,No,No,41,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),101.1,4016.2,0
Male,0,No,No,25,Yes,No,One year,No,Bank transfer (automatic),25.3,676.35,1
Male,0,No,No,72,Yes,Fiber optic,Two year,No,Bank transfer (automatic),113.4,8164.1,0
Male,0,Yes,Yes,34,No,DSL,Two year,Yes,Electronic check,40.55,1325.85,0
Female,0,Yes,Yes,65,Yes,No,Two year,No,Credit card (automatic),26,1654.85,0
Female,0,No,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),111.95,7795.95,0
Male,0,No,Yes,35,Yes,DSL,One year,Yes,Mailed check,72.1,2495.15,0
Female,0,No,No,25,Yes,DSL,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,0
Male,1,No,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),69.95,562.7,0
Female,0,Yes,Yes,56,Yes,No,Two year,No,Mailed check,20.05,1090.1,0
Female,0,Yes,No,47,Yes,No,One year,No,Electronic check,26.9,1250.85,0
Female,0,No,No,18,Yes,DSL,Month-to-month,Yes,Mailed check,50,892.7,0
Female,0,No,No,8,Yes,DSL,Month-to-month,Yes,Electronic check,60,487.75,0
Male,0,No,No,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.7,4154.8,1
Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Yes,Credit card (automatic),99,7061.65,0
Male,1,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,105.95,2655.25,1
Male,0,No,No,18,Yes,DSL,One year,Yes,Credit card (automatic),82,1425.45,1
Female,0,Yes,Yes,65,Yes,DSL,Two year,No,Bank transfer (automatic),91.55,5963.95,0
Male,0,Yes,Yes,15,Yes,No,Two year,No,Mailed check,19.35,278.85,0
Female,0,Yes,Yes,42,Yes,Fiber optic,Two year,Yes,Electronic check,100.4,4303.65,0
Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,54.75,54.75,1
Female,0,No,No,35,Yes,No,Month-to-month,No,Bank transfer (automatic),19.25,617.65,0
Male,0,No,Yes,27,Yes,No,One year,No,Credit card (automatic),20.05,552.9,0
Female,0,No,No,8,Yes,DSL,Month-to-month,No,Electronic check,49.4,408.25,0
Female,1,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,0
Female,0,Yes,Yes,62,Yes,No,Two year,No,Bank transfer (automatic),20.3,1296.15,0
Female,0,Yes,No,65,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),107.65,7082.85,0
Female,0,Yes,No,71,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.45,5662.25,0
Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.15,525,0
Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),98.65,7129.45,0
Female,0,Yes,Yes,64,Yes,Fiber optic,One year,Yes,Electronic check,111.45,7266.95,0
Female,0,No,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,114.9,8496.7,0
Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.75,69.75,1
Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.55,6281.45,1
Female,0,No,Yes,39,No,DSL,Month-to-month,No,Credit card (automatic),30.1,1131.3,1
Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.3,738.2,1
Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,1
Male,0,Yes,Yes,25,Yes,No,One year,No,Electronic check,19.9,505.45,0
Female,1,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,110.45,3655.45,1
Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),80.55,188.1,0
Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Mailed check,66.7,1077.05,0
Male,0,No,No,56,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.4,4922.4,0
Female,0,Yes,No,60,No,DSL,One year,No,Electronic check,50.05,2911.5,0
Female,0,No,No,33,Yes,No,Two year,No,Credit card (automatic),25.7,826.1,0
Male,0,Yes,No,63,Yes,Fiber optic,Two year,Yes,Credit card (automatic),84.65,5377.8,0
Female,0,Yes,No,65,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),100.15,6643.5,0
Male,0,No,No,63,Yes,No,Two year,No,Mailed check,25.25,1559.3,0
Male,0,No,No,18,No,DSL,Month-to-month,Yes,Credit card (automatic),33.5,600,1
Male,0,No,No,35,Yes,DSL,Month-to-month,Yes,Electronic check,59.6,2094.9,0
Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,0
Male,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,55.55,55.55,0
Female,0,Yes,Yes,70,Yes,DSL,Two year,No,Credit card (automatic),75.35,5437.75,0
Female,0,No,No,39,Yes,DSL,One year,No,Electronic check,59.3,2209.15,0
Female,0,No,No,61,Yes,DSL,Two year,No,Credit card (automatic),86.45,5175.3,0
Male,0,No,Yes,13,Yes,DSL,Month-to-month,Yes,Credit card (automatic),52.1,670.65,0
Female,0,No,No,66,No,DSL,Two year,Yes,Mailed check,47.4,3177.25,0
Male,0,Yes,Yes,62,Yes,Fiber optic,One year,Yes,Credit card (automatic),94.95,5791.85,0
Male,0,No,Yes,66,Yes,DSL,Two year,Yes,Credit card (automatic),79.5,5196.1,0
Female,0,No,No,72,Yes,Fiber optic,Two year,No,Credit card (automatic),115.05,8405,0
Female,0,Yes,Yes,51,Yes,Fiber optic,One year,Yes,Mailed check,95.15,5000.05,0
Male,0,No,No,63,Yes,Fiber optic,Month-to-month,No,Electronic check,105.4,6713.2,0
Male,0,No,No,27,Yes,No,One year,No,Bank transfer (automatic),20.1,562.6,0
Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,1
Female,1,No,No,4,Yes,No,Month-to-month,No,Mailed check,20.05,91.45,0
Male,0,No,No,30,Yes,No,One year,No,Mailed check,19.7,625.05,0
Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.65,301.4,1
Male,0,Yes,Yes,71,Yes,DSL,Two year,No,Bank transfer (automatic),85.45,6029.9,0
Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.65,604.7,1
Male,0,No,No,28,Yes,Fiber optic,Month-to-month,No,Electronic check,91,2626.15,0
Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.75,412.1,1
Female,1,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),116.75,8277.05,0
Female,0,No,No,7,Yes,DSL,One year,Yes,Electronic check,59.1,369.25,0
Female,0,No,No,22,Yes,DSL,Month-to-month,Yes,Electronic check,49.8,1049.05,0
Male,0,No,No,2,Yes,No,Month-to-month,No,Mailed check,19.85,51.6,0
Female,0,Yes,Yes,61,Yes,No,One year,No,Credit card (automatic),19.1,1143.8,0
Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,50.1,50.1,1
Female,0,Yes,Yes,53,Yes,DSL,One year,No,Credit card (automatic),60.6,3297,0
Female,0,Yes,No,72,Yes,No,Two year,No,Bank transfer (automatic),25.65,1887,0
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.7,293.65,1
Female,1,No,No,13,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.8,1308.1,1
Male,1,Yes,No,41,No,DSL,Month-to-month,Yes,Electronic check,53.95,2215.4,0
Female,0,Yes,Yes,28,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),90.1,2598.95,1
Male,0,No,No,8,No,DSL,Month-to-month,No,Mailed check,29.35,216.45,0
Male,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,20.45,20.45,0
Male,0,No,No,41,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,0
Female,0,Yes,Yes,72,Yes,DSL,Two year,No,Bank transfer (automatic),92.65,6733,0
Female,1,Yes,Yes,56,Yes,DSL,Two year,Yes,Credit card (automatic),72.6,4084.35,0
Male,0,No,No,15,Yes,DSL,Month-to-month,No,Electronic check,51.55,765.5,1
Male,1,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.25,793.55,1
Male,0,No,No,21,Yes,No,Month-to-month,No,Credit card (automatic),20.5,402.85,0
Male,0,Yes,Yes,62,Yes,No,One year,No,Bank transfer (automatic),19.95,1244.8,0
Female,0,No,No,2,No,DSL,Month-to-month,No,Electronic check,24.5,46.4,0
Male,0,No,Yes,27,Yes,No,Two year,No,Mailed check,20.6,581.85,0
Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.85,462.8,1
Female,0,No,No,25,No,DSL,One year,No,Electronic check,61.05,1540.2,0
Female,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.7,169.8,1
Female,0,No,Yes,4,Yes,No,Month-to-month,No,Credit card (automatic),20.4,94.5,0
Male,0,No,No,11,Yes,No,Month-to-month,No,Mailed check,20.25,208,0
Male,1,No,No,52,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,0
Male,0,No,No,64,Yes,Fiber optic,One year,Yes,Credit card (automatic),104.65,6889.8,0
Male,1,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.5,477.7,1
Male,0,No,No,66,Yes,DSL,Two year,No,Bank transfer (automatic),68.75,4447.55,0
Male,1,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.05,86.05,1
Female,0,Yes,Yes,31,Yes,No,Two year,No,Mailed check,21,697.7,0
Male,0,No,No,7,Yes,No,Month-to-month,Yes,Mailed check,19.4,168.65,0
Male,0,No,No,3,Yes,No,One year,Yes,Mailed check,19.45,69.25,0
Female,0,Yes,Yes,19,No,DSL,Month-to-month,Yes,Mailed check,24.85,434.8,0
Male,0,Yes,Yes,31,No,DSL,Month-to-month,No,Bank transfer (automatic),35.4,1077.5,1
Female,0,Yes,Yes,69,Yes,Fiber optic,One year,No,Bank transfer (automatic),84.45,5848.6,0
Male,0,No,No,1,Yes,No,Month-to-month,No,Bank transfer (automatic),19.65,19.65,0
Male,0,No,No,25,Yes,Fiber optic,Two year,No,Bank transfer (automatic),99.3,2513.5,0
Female,0,No,No,12,Yes,No,One year,No,Mailed check,19.7,260.9,0
Female,0,No,No,15,Yes,No,Month-to-month,No,Bank transfer (automatic),19.75,297.3,1
Male,0,Yes,Yes,17,Yes,Fiber optic,Month-to-month,Yes,Electronic check,92.55,1515.1,1
Female,0,Yes,Yes,13,Yes,DSL,Month-to-month,Yes,Mailed check,63.15,816.8,0
Male,0,No,No,6,Yes,DSL,Month-to-month,No,Mailed check,50.05,288.35,0
Male,0,No,No,10,Yes,No,Month-to-month,No,Electronic check,20,185.4,0
Female,0,No,No,25,Yes,DSL,One year,No,Mailed check,74.3,1863.8,1
Male,1,No,No,7,No,DSL,Month-to-month,Yes,Electronic check,44.4,265.8,0
Female,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),88.95,2072.75,0
Male,0,No,No,57,Yes,DSL,Two year,Yes,Bank transfer (automatic),74.35,4317.35,0
Male,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.1,336.15,0
Female,0,No,No,28,Yes,DSL,Month-to-month,No,Electronic check,56.05,1522.65,0
Female,1,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.55,622.9,1
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.95,329.95,1
Male,0,No,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.9,1048.85,1
Male,0,No,Yes,55,Yes,No,One year,No,Bank transfer (automatic),19.1,1001.5,0
Female,0,Yes,Yes,20,Yes,No,Month-to-month,No,Mailed check,20.35,442.6,0
Female,0,Yes,Yes,62,Yes,Fiber optic,One year,Yes,Credit card (automatic),106.05,6703.5,0
Male,1,Yes,No,32,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.9,3351.55,1
Female,0,No,No,43,Yes,No,Two year,Yes,Bank transfer (automatic),19.65,779.25,0
Male,0,Yes,No,9,No,DSL,One year,No,Bank transfer (automatic),24.1,259.8,1
Female,0,Yes,Yes,39,Yes,No,Two year,No,Mailed check,19.75,757.95,0
Male,0,Yes,No,66,Yes,Fiber optic,One year,Yes,Electronic check,104.05,6890,1
Male,0,No,No,68,Yes,No,Two year,No,Mailed check,24.55,1657.4,0
Female,0,Yes,Yes,62,No,DSL,Two year,No,Bank transfer (automatic),48.7,3008.55,0
Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,88.35,262.05,1
Female,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,109.55,8165.1,0
Female,0,Yes,No,41,Yes,No,Two year,No,Credit card (automatic),20.65,875.55,0
Male,0,Yes,Yes,29,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),94.65,2649.15,1
Female,0,No,No,4,Yes,DSL,Month-to-month,No,Electronic check,55.2,220.65,0
Male,0,Yes,No,39,Yes,No,Two year,Yes,Bank transfer (automatic),20.45,790,0
Male,0,No,No,15,Yes,No,Month-to-month,Yes,Electronic check,26.35,378.6,0
Male,0,No,No,1,Yes,No,Two year,No,Mailed check,20.45,20.45,0
Male,0,No,No,60,Yes,DSL,Two year,No,Electronic check,61.4,3638.25,0
Male,0,Yes,No,40,Yes,DSL,One year,No,Credit card (automatic),70.75,2921.75,0
Female,1,No,No,66,Yes,DSL,One year,Yes,Credit card (automatic),63.85,4174.35,0
